transaction_id,customer_id,timestamp,amount,currency,country,merchant_category,channel,device_id,is_fraud
T0001528,C00348,2025-11-20 03:46:30.227951,3.35,USD,US,GAMBLING,POS,D0148,0
T0001529,C00023,2025-09-08 21:58:17.227951,10.91,USD,US,ELECTRONICS,POS,D0099,0
T0001530,C00150,2025-10-28 15:12:14.227951,9.5,USD,US,ATM_WITHDRAWAL,POS,D0231,0
T0001531,C00480,2025-09-20 11:09:32.227951,23.53,USD,US,CLOTHING,ONLINE,D0171,0
T0001532,C00386,2025-10-21 21:55:40.227951,31.01,USD,US,CLOTHING,POS,D0266,0
T0001533,C00004,2025-10-15 04:40:38.227951,32.31,USD,US,ELECTRONICS,POS,D0110,0
T0001534,C00381,2025-09-10 03:16:42.227951,36.4,USD,CA,ATM_WITHDRAWAL,ATM,D0175,0
T0001535,C00213,2025-09-23 17:04:56.227951,94.86,USD,MX,GROCERIES,POS,D0342,0
T0001536,C00476,2025-10-11 10:43:26.227951,5.46,USD,US,RESTAURANT,ONLINE,D0061,0
T0001537,C00392,2025-11-04 00:07:22.227951,11.17,USD,US,RESTAURANT,POS,D0329,0
T0001538,C00266,2025-10-11 18:16:41.227951,42.85,USD,US,ELECTRONICS,POS,D0176,0
T0001539,C00272,2025-10-21 18:04:05.227951,39.26,USD,US,ATM_WITHDRAWAL,MOBILE,D0314,0
T0001540,C00349,2025-10-28 12:16:17.227951,12.45,USD,GB,ONLINE_SUBSCRIPTION,POS,D0324,0
T0001541,C00223,2025-11-22 04:15:16.227951,14.1,USD,DE,UTILITY_BILL,ATM,D0170,0
T0001542,C00023,2025-11-26 20:54:10.227951,71.23,USD,US,GROCERIES,POS,D0226,0
T0001543,C00420,2025-10-07 16:34:42.227951,31.6,USD,CA,RESTAURANT,POS,D0254,0
T0001544,C00147,2025-09-06 09:48:30.227951,77.05,USD,DE,ELECTRONICS,MOBILE,D0276,0
T0001545,C00221,2025-09-10 18:14:48.227951,3.36,USD,US,GROCERIES,MOBILE,D0273,0
T0001546,C00440,2025-10-14 13:05:29.227951,6.14,USD,CA,ATM_WITHDRAWAL,POS,D0282,0
T0001547,C00039,2025-11-13 18:14:35.227951,13.2,USD,US,CLOTHING,POS,D0152,0
T0001548,C00429,2025-12-01 22:09:10.227951,13.53,USD,DE,ATM_WITHDRAWAL,ONLINE,D0096,0
T0001549,C00182,2025-11-09 05:16:58.227951,19.94,USD,CN,GROCERIES,ONLINE,D0254,0
T0001550,C00079,2025-11-11 05:46:45.227951,127.46,USD,US,ATM_WITHDRAWAL,POS,D0109,0
T0001551,C00484,2025-09-23 14:55:18.227951,11.88,USD,US,RESTAURANT,ONLINE,D0089,0
T0001552,C00375,2025-11-06 19:25:09.227951,15.56,USD,DE,RESTAURANT,MOBILE,D0013,0
T0001553,C00396,2025-09-18 00:37:10.227951,27.92,USD,MX,CRYPTO_EXCHANGE,POS,D0222,0
T0001554,C00273,2025-10-04 17:10:36.227951,16.62,USD,IN,ONLINE_SUBSCRIPTION,MOBILE,D0182,0
T0001555,C00355,2025-11-03 09:36:32.227951,12.41,USD,GB,RESTAURANT,POS,D0395,0
T0001556,C00305,2025-09-24 16:15:48.227951,13.33,USD,GB,GROCERIES,ATM,D0075,0
T0001557,C00080,2025-12-02 02:31:15.227951,8.81,USD,US,GROCERIES,ONLINE,D0241,0
T0001558,C00220,2025-10-06 10:33:44.227951,17.46,USD,US,CRYPTO_EXCHANGE,ONLINE,D0131,0
T0001559,C00463,2025-11-23 22:06:47.227951,18.8,USD,IN,GROCERIES,ONLINE,D0043,0
T0001560,C00002,2025-09-30 23:03:24.227951,20.77,USD,US,RESTAURANT,POS,D0281,0
T0001561,C00129,2025-10-25 06:58:51.227951,8.42,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0105,0
T0001562,C00398,2025-11-16 08:19:29.227951,50.71,USD,US,RESTAURANT,ATM,D0296,0
T0001563,C00377,2025-10-31 05:16:09.227951,10.96,USD,US,GROCERIES,ONLINE,D0298,0
T0001564,C00375,2025-10-17 19:55:13.227951,16.36,USD,IN,RESTAURANT,ONLINE,D0277,0
T0001565,C00430,2025-09-09 01:40:03.227951,34.2,USD,CA,RESTAURANT,POS,D0217,0
T0001566,C00478,2025-09-17 04:39:31.227951,25.64,USD,CA,TRAVEL,MOBILE,D0379,0
T0001567,C00064,2025-09-30 15:55:52.227951,12.55,USD,US,RESTAURANT,ONLINE,D0024,0
T0001568,C00329,2025-10-08 10:26:30.227951,10.93,USD,CA,RESTAURANT,ONLINE,D0263,0
T0001569,C00040,2025-10-24 06:07:47.227951,16.05,USD,CN,GROCERIES,POS,D0153,0
T0001570,C00393,2025-11-04 02:10:03.227951,116.3,USD,CN,GROCERIES,MOBILE,D0122,0
T0001571,C00180,2025-10-08 08:50:36.227951,56.34,USD,CA,UTILITY_BILL,ONLINE,D0381,0
T0001572,C00178,2025-09-22 22:39:33.227951,74.16,USD,US,ATM_WITHDRAWAL,ONLINE,D0145,0
T0001573,C00472,2025-12-03 16:32:27.227951,23.82,USD,DE,ELECTRONICS,ATM,D0360,0
T0001574,C00392,2025-12-03 07:05:16.227951,16.16,USD,US,GROCERIES,MOBILE,D0171,0
T0001575,C00287,2025-11-03 16:57:35.227951,17.66,USD,US,ATM_WITHDRAWAL,ONLINE,D0338,0
T0001576,C00040,2025-09-23 12:00:31.227951,59.05,USD,US,ELECTRONICS,POS,D0277,0
T0001577,C00398,2025-10-02 16:56:18.227951,35.44,USD,US,GROCERIES,POS,D0249,0
T0001578,C00026,2025-10-03 13:41:37.227951,47.19,USD,US,RESTAURANT,POS,D0249,0
T0001579,C00487,2025-09-21 03:40:31.227951,24.2,USD,MX,ONLINE_SUBSCRIPTION,POS,D0373,0
T0001580,C00006,2025-10-13 07:26:30.227951,33.96,USD,IN,UTILITY_BILL,ONLINE,D0245,0
T0001581,C00142,2025-11-24 20:48:33.227951,7.74,USD,US,ATM_WITHDRAWAL,ONLINE,D0144,0
T0001582,C00213,2025-09-29 03:10:53.227951,34.96,USD,US,UTILITY_BILL,POS,D0104,0
T0001583,C00141,2025-11-07 06:15:14.227951,11.7,USD,IN,GROCERIES,ATM,D0204,0
T0001584,C00289,2025-11-21 10:07:44.227951,257.66,USD,US,GROCERIES,ONLINE,D0060,0
T0001585,C00246,2025-10-23 07:21:08.227951,16.61,USD,MX,TRAVEL,ATM,D0335,0
T0001586,C00256,2025-12-01 07:30:16.227951,16.12,USD,US,ELECTRONICS,POS,D0358,0
T0001587,C00227,2025-11-28 11:39:01.227951,4.26,USD,MX,TRAVEL,POS,D0378,0
T0001588,C00331,2025-11-30 07:17:17.227951,11.28,USD,MX,ATM_WITHDRAWAL,ONLINE,D0377,0
T0001589,C00134,2025-09-14 12:21:54.227951,8.42,USD,US,GROCERIES,POS,D0054,0
T0001590,C00248,2025-10-19 04:23:39.227951,5.13,USD,US,UTILITY_BILL,ONLINE,D0359,0
T0001591,C00476,2025-10-01 02:04:07.227951,29.29,USD,US,TRAVEL,ONLINE,D0218,0
T0001592,C00110,2025-11-18 10:36:10.227951,10.7,USD,GB,ONLINE_SUBSCRIPTION,MOBILE,D0288,0
T0001593,C00044,2025-11-05 23:30:47.227951,80.87,USD,CA,GROCERIES,POS,D0305,0
T0001594,C00090,2025-11-08 22:47:03.227951,6.94,USD,GB,ONLINE_SUBSCRIPTION,POS,D0106,0
T0001595,C00139,2025-11-30 07:51:50.227951,13.04,USD,IN,RESTAURANT,ONLINE,D0155,0
T0001596,C00449,2025-11-10 17:14:42.227951,66.13,USD,IN,ONLINE_SUBSCRIPTION,ONLINE,D0146,0
T0001597,C00072,2025-10-26 21:03:55.227951,16.01,USD,MX,GROCERIES,ATM,D0172,0
T0001598,C00023,2025-10-20 08:22:25.227951,50.3,USD,US,ATM_WITHDRAWAL,POS,D0164,0
T0001599,C00298,2025-11-20 16:26:09.227951,36.26,USD,IN,UTILITY_BILL,POS,D0286,0
T0001600,C00117,2025-12-03 01:56:21.227951,13.62,USD,US,GAMBLING,POS,D0300,0
T0001601,C00477,2025-11-26 20:37:49.227951,56.13,USD,US,UTILITY_BILL,ONLINE,D0231,0
T0001602,C00198,2025-10-03 11:27:27.227951,5.88,USD,US,ATM_WITHDRAWAL,ONLINE,D0093,0
T0001603,C00093,2025-10-25 00:44:17.227951,18.93,USD,US,UTILITY_BILL,POS,D0051,0
T0001604,C00223,2025-10-13 05:25:13.227951,19.94,USD,US,UTILITY_BILL,ONLINE,D0213,0
T0001605,C00487,2025-09-26 11:58:19.227951,42.91,USD,MX,UTILITY_BILL,ONLINE,D0004,0
T0001606,C00404,2025-09-27 21:19:19.227951,6.33,USD,IN,UTILITY_BILL,POS,D0246,0
T0001607,C00156,2025-09-12 23:35:04.227951,37.4,USD,CN,GROCERIES,ATM,D0375,0
T0001608,C00106,2025-09-21 15:06:50.227951,104.62,USD,MX,GROCERIES,POS,D0026,0
T0001609,C00053,2025-09-29 20:52:58.227951,154.28,USD,US,GROCERIES,ATM,D0031,0
T0001610,C00417,2025-10-23 16:05:45.227951,9.56,USD,MX,UTILITY_BILL,POS,D0072,0
T0001611,C00227,2025-11-12 10:41:05.227951,1.59,USD,MX,GAMBLING,POS,D0104,0
T0001612,C00477,2025-11-20 15:38:09.227951,6.7,USD,IN,ONLINE_SUBSCRIPTION,POS,D0104,0
T0001613,C00454,2025-11-30 06:01:15.227951,194.34,USD,US,GROCERIES,MOBILE,D0233,0
T0001614,C00399,2025-10-06 01:31:30.227951,14.12,USD,DE,TRAVEL,POS,D0231,0
T0001615,C00465,2025-11-09 00:08:29.227951,113.98,USD,US,UTILITY_BILL,POS,D0168,0
T0001616,C00390,2025-11-07 22:15:12.227951,59.75,USD,DE,ELECTRONICS,ONLINE,D0361,0
T0001617,C00009,2025-11-17 02:04:30.227951,43.31,USD,US,RESTAURANT,ONLINE,D0221,0
T0001618,C00042,2025-09-10 00:54:52.227951,17.42,USD,US,RESTAURANT,POS,D0104,0
T0001619,C00172,2025-10-01 13:33:42.227951,72.08,USD,DE,ONLINE_SUBSCRIPTION,ONLINE,D0103,0
T0001620,C00492,2025-09-24 15:20:20.227951,13.53,USD,US,GROCERIES,ONLINE,D0208,0
T0001621,C00343,2025-10-27 17:35:52.227951,16.48,USD,US,ONLINE_SUBSCRIPTION,MOBILE,D0348,0
T0001622,C00317,2025-09-25 09:18:05.227951,83.68,USD,GB,RESTAURANT,POS,D0221,0
T0001623,C00099,2025-09-26 23:41:23.227951,98.71,USD,MX,ELECTRONICS,ONLINE,D0275,0
T0001624,C00276,2025-12-02 21:52:28.227951,97.4,USD,IN,ELECTRONICS,MOBILE,D0276,0
T0001625,C00117,2025-10-29 08:47:02.227951,32.76,USD,IN,GROCERIES,ATM,D0250,0
T0001626,C00120,2025-10-27 12:15:50.227951,28.73,USD,DE,ELECTRONICS,POS,D0302,0
T0001627,C00446,2025-10-21 22:07:42.227951,13.91,USD,DE,ELECTRONICS,MOBILE,D0150,0
T0001628,C00335,2025-10-13 06:02:44.227951,4.91,USD,DE,ATM_WITHDRAWAL,ONLINE,D0340,0
T0001629,C00023,2025-09-16 07:38:20.227951,30.75,USD,IN,UTILITY_BILL,ONLINE,D0250,0
T0001630,C00389,2025-09-25 05:08:19.227951,67.75,USD,US,RESTAURANT,POS,D0392,0
T0001631,C00424,2025-09-29 09:13:08.227951,9.08,USD,IN,RESTAURANT,POS,D0159,0
T0001632,C00336,2025-10-06 05:09:48.227951,23.3,USD,US,UTILITY_BILL,ONLINE,D0389,0
T0001633,C00378,2025-11-05 03:54:16.227951,63.38,USD,MX,RESTAURANT,POS,D0340,0
T0001634,C00082,2025-10-27 17:15:41.227951,42.36,USD,DE,ATM_WITHDRAWAL,POS,D0313,0
T0001635,C00170,2025-10-05 13:51:51.227951,50.16,USD,MX,RESTAURANT,POS,D0279,0
T0001636,C00079,2025-09-20 17:12:45.227951,34.51,USD,CA,ONLINE_SUBSCRIPTION,POS,D0084,0
T0001637,C00307,2025-11-28 05:01:57.227951,5.03,USD,DE,ATM_WITHDRAWAL,POS,D0370,0
T0001638,C00161,2025-10-22 20:46:08.227951,42.8,USD,US,ELECTRONICS,POS,D0383,0
T0001639,C00089,2025-12-04 13:47:41.227951,7.56,USD,CA,UTILITY_BILL,POS,D0062,0
T0001640,C00395,2025-09-12 15:23:02.227951,24.91,USD,US,GROCERIES,POS,D0056,0
T0001641,C00403,2025-11-10 19:24:09.227951,71.06,USD,CA,GAMBLING,POS,D0306,0
T0001642,C00302,2025-09-28 12:22:58.227951,24.37,USD,US,CLOTHING,POS,D0034,0
T0001643,C00376,2025-11-19 12:52:58.227951,10.66,USD,GB,GAMBLING,MOBILE,D0373,0
T0001644,C00490,2025-09-23 13:48:59.227951,102.62,USD,US,RESTAURANT,ONLINE,D0063,0
T0001645,C00161,2025-12-02 18:59:09.227951,8.43,USD,CN,RESTAURANT,POS,D0169,0
T0001646,C00428,2025-11-12 08:08:07.227951,9.65,USD,US,RESTAURANT,ONLINE,D0237,0
T0001647,C00219,2025-10-11 11:05:07.227951,18.81,USD,US,GROCERIES,POS,D0161,0
T0001648,C00195,2025-11-27 09:43:50.227951,67.69,USD,DE,RESTAURANT,ONLINE,D0379,0
T0001649,C00055,2025-10-17 09:10:10.227951,22.19,USD,CN,GAMBLING,ONLINE,D0269,1
T0001650,C00023,2025-10-01 01:19:48.227951,19.77,USD,US,RESTAURANT,ONLINE,D0157,0
T0001651,C00470,2025-09-25 18:52:43.227951,76.51,USD,US,TRAVEL,POS,D0277,0
T0001652,C00210,2025-11-05 02:55:32.227951,1.78,USD,US,UTILITY_BILL,ATM,D0127,0
T0001653,C00162,2025-09-08 20:37:09.227951,8.74,USD,US,RESTAURANT,ONLINE,D0367,0
T0001654,C00047,2025-11-23 09:23:29.227951,5.19,USD,US,ELECTRONICS,POS,D0218,0
T0001655,C00466,2025-09-11 18:20:14.227951,9.07,USD,CN,ATM_WITHDRAWAL,POS,D0280,0
T0001656,C00007,2025-10-27 04:23:11.227951,47.47,USD,US,CLOTHING,POS,D0256,0
T0001657,C00480,2025-09-13 06:52:04.227951,7.68,USD,US,RESTAURANT,ONLINE,D0331,0
T0001658,C00185,2025-09-15 22:02:09.227951,31.64,USD,US,TRAVEL,POS,D0227,0
T0001659,C00168,2025-11-05 12:38:04.227951,53.51,USD,US,ATM_WITHDRAWAL,ONLINE,D0251,0
T0001660,C00372,2025-09-18 17:44:51.227951,31.31,USD,US,GROCERIES,MOBILE,D0353,0
T0001661,C00365,2025-11-17 17:51:36.227951,60.17,USD,US,CLOTHING,ATM,D0270,0
T0001662,C00417,2025-09-16 10:59:17.227951,20.81,USD,CA,GROCERIES,MOBILE,D0194,0
T0001663,C00215,2025-10-09 14:54:31.227951,40.71,USD,US,UTILITY_BILL,POS,D0303,0
T0001664,C00273,2025-10-06 03:36:22.227951,5.14,USD,US,ELECTRONICS,ONLINE,D0083,0
T0001665,C00444,2025-10-12 12:50:40.227951,18.13,USD,US,CLOTHING,ONLINE,D0334,0
T0001666,C00213,2025-10-12 21:12:20.227951,16.52,USD,US,CLOTHING,ONLINE,D0044,0
T0001667,C00420,2025-10-04 04:45:17.227951,34.66,USD,US,ELECTRONICS,MOBILE,D0233,0
T0001668,C00283,2025-10-14 16:55:35.227951,38.89,USD,US,GAMBLING,ONLINE,D0179,0
T0001669,C00036,2025-11-08 04:29:20.227951,11.49,USD,IN,CLOTHING,ONLINE,D0302,0
T0001670,C00436,2025-12-03 11:58:30.227951,7.15,USD,IN,CLOTHING,POS,D0235,0
T0001671,C00261,2025-11-20 03:32:53.227951,8.85,USD,US,ATM_WITHDRAWAL,POS,D0285,0
T0001672,C00433,2025-11-24 06:35:49.227951,8.03,USD,US,GAMBLING,ONLINE,D0255,0
T0001673,C00318,2025-10-02 13:19:29.227951,7.35,USD,DE,ATM_WITHDRAWAL,MOBILE,D0342,0
T0001674,C00090,2025-10-06 02:42:56.227951,46.37,USD,CA,RESTAURANT,ATM,D0262,0
T0001675,C00327,2025-12-02 01:31:19.227951,118.67,USD,GB,CLOTHING,ATM,D0094,0
T0001676,C00283,2025-12-01 19:53:48.227951,10.25,USD,US,GROCERIES,POS,D0353,0
T0001677,C00224,2025-11-03 03:16:14.227951,21.72,USD,US,TRAVEL,ONLINE,D0319,0
T0001678,C00205,2025-11-29 10:31:57.227951,30.29,USD,US,TRAVEL,POS,D0129,0
T0001679,C00234,2025-10-13 05:00:46.227951,87.5,USD,GB,GROCERIES,ONLINE,D0272,0
T0001680,C00149,2025-09-15 23:57:35.227951,7.82,USD,DE,UTILITY_BILL,POS,D0062,0
T0001681,C00135,2025-12-02 17:30:45.227951,17.0,USD,US,GROCERIES,MOBILE,D0357,0
T0001682,C00272,2025-11-04 01:49:46.227951,35.65,USD,GB,UTILITY_BILL,ONLINE,D0263,0
T0001683,C00178,2025-11-20 23:49:23.227951,25.86,USD,US,CLOTHING,POS,D0201,0
T0001684,C00344,2025-10-23 02:00:58.227951,76.5,USD,MX,ELECTRONICS,ATM,D0167,0
T0001685,C00397,2025-09-08 08:40:17.227951,31.8,USD,CA,RESTAURANT,ATM,D0180,0
T0001686,C00030,2025-10-01 06:55:59.227951,7.44,USD,GB,GROCERIES,POS,D0330,0
T0001687,C00394,2025-10-25 14:52:12.227951,16.21,USD,MX,ATM_WITHDRAWAL,MOBILE,D0026,0
T0001688,C00147,2025-11-16 23:48:34.227951,7.34,USD,CN,RESTAURANT,MOBILE,D0162,0
T0001689,C00002,2025-11-24 22:42:04.227951,96.14,USD,US,CLOTHING,POS,D0365,0
T0001690,C00025,2025-10-26 03:51:07.227951,18.67,USD,MX,GROCERIES,ATM,D0065,0
T0001691,C00441,2025-10-29 22:44:15.227951,11.04,USD,GB,RESTAURANT,ONLINE,D0096,0
T0001692,C00123,2025-11-30 05:30:13.227951,4.89,USD,MX,RESTAURANT,ONLINE,D0200,0
T0001693,C00148,2025-12-01 11:06:45.227951,22.7,USD,US,CLOTHING,MOBILE,D0065,0
T0001694,C00500,2025-10-25 14:30:41.227951,32.45,USD,MX,ONLINE_SUBSCRIPTION,POS,D0387,0
T0001695,C00246,2025-10-13 10:44:46.227951,17.4,USD,US,ATM_WITHDRAWAL,ATM,D0278,0
T0001696,C00476,2025-11-12 10:53:45.227951,15.86,USD,DE,ONLINE_SUBSCRIPTION,POS,D0079,0
T0001697,C00487,2025-11-28 23:11:09.227951,6.12,USD,US,RESTAURANT,POS,D0379,0
T0001698,C00372,2025-09-16 03:47:16.227951,18.46,USD,US,RESTAURANT,POS,D0126,0
T0001699,C00486,2025-12-02 17:41:19.227951,62.1,USD,CN,CLOTHING,ONLINE,D0220,0
T0001700,C00460,2025-11-11 23:37:12.227951,51.68,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0319,0
T0001701,C00286,2025-11-08 23:28:33.227951,25.49,USD,CN,GROCERIES,ONLINE,D0295,0
T0001702,C00236,2025-10-03 01:23:23.227951,1.84,USD,US,RESTAURANT,ATM,D0099,0
T0001703,C00277,2025-10-13 10:56:52.227951,8.81,USD,CN,ATM_WITHDRAWAL,ONLINE,D0278,0
T0001704,C00099,2025-11-16 12:35:11.227951,19.83,USD,CA,UTILITY_BILL,ATM,D0160,0
T0001705,C00221,2025-11-30 15:12:57.227951,31.55,USD,US,GROCERIES,POS,D0249,0
T0001706,C00005,2025-09-20 04:10:57.227951,50.39,USD,US,ELECTRONICS,ONLINE,D0001,0
T0001707,C00266,2025-11-21 10:03:09.227951,2.83,USD,GB,GROCERIES,ONLINE,D0194,0
T0001708,C00482,2025-11-02 10:15:08.227951,27.99,USD,US,GROCERIES,ATM,D0183,0
T0001709,C00111,2025-09-12 23:45:21.227951,14.01,USD,IN,GAMBLING,ONLINE,D0171,1
T0001710,C00031,2025-10-13 00:08:10.227951,13.66,USD,US,GROCERIES,POS,D0395,0
T0001711,C00231,2025-11-04 15:47:53.227951,12.45,USD,IN,RESTAURANT,ONLINE,D0104,0
T0001712,C00434,2025-09-20 16:10:54.227951,24.04,USD,CN,TRAVEL,ONLINE,D0028,0
T0001713,C00311,2025-09-16 09:57:17.227951,18.4,USD,CN,CLOTHING,ONLINE,D0072,0
T0001714,C00436,2025-11-10 10:53:32.227951,38.68,USD,IN,ONLINE_SUBSCRIPTION,POS,D0272,0
T0001715,C00344,2025-10-06 22:31:08.227951,30.67,USD,US,RESTAURANT,MOBILE,D0165,0
T0001716,C00415,2025-11-22 21:08:22.227951,19.03,USD,DE,CLOTHING,POS,D0255,0
T0001717,C00231,2025-09-15 18:20:25.227951,66.8,USD,US,RESTAURANT,POS,D0215,0
T0001718,C00091,2025-09-07 08:42:17.227951,27.37,USD,US,UTILITY_BILL,POS,D0128,0
T0001719,C00103,2025-10-04 23:43:58.227951,18.38,USD,US,GAMBLING,POS,D0184,0
T0001720,C00007,2025-11-03 02:22:04.227951,40.8,USD,US,UTILITY_BILL,MOBILE,D0048,0
T0001721,C00108,2025-10-07 00:06:48.227951,149.88,USD,US,RESTAURANT,ONLINE,D0225,0
T0001722,C00422,2025-10-14 08:52:15.227951,15.21,USD,US,RESTAURANT,MOBILE,D0369,0
T0001723,C00427,2025-09-12 21:24:14.227951,29.54,USD,US,ELECTRONICS,ONLINE,D0239,0
T0001724,C00122,2025-11-25 02:14:51.227951,41.06,USD,CA,RESTAURANT,MOBILE,D0073,0
T0001725,C00185,2025-09-17 12:30:09.227951,35.2,USD,MX,TRAVEL,ONLINE,D0310,0
T0001726,C00335,2025-11-07 11:54:03.227951,24.66,USD,US,ONLINE_SUBSCRIPTION,ATM,D0346,0
T0001727,C00225,2025-09-28 05:19:50.227951,20.69,USD,US,TRAVEL,POS,D0013,0
T0001728,C00045,2025-11-19 07:55:25.227951,21.86,USD,IN,RESTAURANT,POS,D0015,0
T0001729,C00053,2025-11-16 09:31:43.227951,3.26,USD,CA,GROCERIES,POS,D0066,0
T0001730,C00116,2025-09-16 05:17:11.227951,13.29,USD,IN,CLOTHING,POS,D0138,0
T0001731,C00171,2025-10-19 01:47:35.227951,44.94,USD,GB,GROCERIES,POS,D0015,0
T0001732,C00088,2025-10-07 13:50:57.227951,6.51,USD,US,GROCERIES,ATM,D0286,0
T0001733,C00193,2025-09-06 09:58:49.227951,14.61,USD,US,RESTAURANT,POS,D0213,0
T0001734,C00497,2025-09-09 15:03:26.227951,50.74,USD,US,CLOTHING,ONLINE,D0300,0
T0001735,C00338,2025-10-21 16:04:21.227951,30.09,USD,US,UTILITY_BILL,POS,D0051,0
T0001736,C00476,2025-10-08 18:03:25.227951,94.73,USD,MX,CLOTHING,POS,D0192,0
T0001737,C00480,2025-11-13 17:56:51.227951,35.03,USD,US,CLOTHING,POS,D0314,0
T0001738,C00393,2025-11-02 14:51:41.227951,22.21,USD,MX,GAMBLING,POS,D0290,0
T0001739,C00429,2025-10-27 02:54:50.227951,27.22,USD,US,GAMBLING,ATM,D0311,0
T0001740,C00397,2025-10-25 03:28:54.227951,88.87,USD,US,ELECTRONICS,ATM,D0331,0
T0001741,C00164,2025-09-18 10:01:01.227951,124.38,USD,US,RESTAURANT,POS,D0157,0
T0001742,C00109,2025-09-23 10:24:51.227951,78.08,USD,US,GROCERIES,POS,D0266,0
T0001743,C00420,2025-10-11 22:19:11.227951,12.26,USD,US,TRAVEL,MOBILE,D0226,0
T0001744,C00312,2025-09-13 04:14:51.227951,6.0,USD,CA,UTILITY_BILL,ONLINE,D0301,0
T0001745,C00041,2025-11-05 21:06:43.227951,9.82,USD,US,ELECTRONICS,ATM,D0346,0
T0001746,C00008,2025-09-27 10:06:25.227951,3.12,USD,US,GROCERIES,MOBILE,D0101,0
T0001747,C00240,2025-11-10 10:59:39.227951,107.06,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0132,0
T0001748,C00432,2025-11-18 18:08:37.227951,17.93,USD,GB,ATM_WITHDRAWAL,POS,D0297,0
T0001749,C00289,2025-10-26 09:57:45.227951,2.13,USD,US,CLOTHING,ONLINE,D0055,0
T0001750,C00150,2025-10-12 20:34:21.227951,17.44,USD,DE,RESTAURANT,POS,D0085,0
T0001751,C00197,2025-11-15 10:25:46.227951,15.11,USD,US,GROCERIES,ATM,D0363,0
T0001752,C00464,2025-11-24 07:11:23.227951,64.19,USD,US,UTILITY_BILL,ONLINE,D0385,0
T0001753,C00296,2025-11-30 10:57:57.227951,7.77,USD,US,ATM_WITHDRAWAL,ATM,D0310,0
T0001754,C00367,2025-11-25 17:25:44.227951,22.1,USD,MX,ELECTRONICS,ONLINE,D0295,0
T0001755,C00497,2025-11-24 05:41:40.227951,20.45,USD,CA,TRAVEL,MOBILE,D0072,0
T0001756,C00363,2025-11-30 14:11:47.227951,6.68,USD,GB,CLOTHING,POS,D0227,0
T0001757,C00425,2025-10-11 04:05:58.227951,81.49,USD,DE,ONLINE_SUBSCRIPTION,ONLINE,D0070,0
T0001758,C00287,2025-11-07 13:26:44.227951,10.46,USD,CN,GROCERIES,POS,D0240,0
T0001759,C00165,2025-11-15 03:39:02.227951,9.59,USD,MX,ATM_WITHDRAWAL,ONLINE,D0319,0
T0001760,C00088,2025-12-02 22:45:03.227951,33.09,USD,MX,GROCERIES,POS,D0239,0
T0001761,C00196,2025-10-25 07:12:18.227951,15.35,USD,DE,ATM_WITHDRAWAL,MOBILE,D0102,0
T0001762,C00161,2025-09-24 16:19:46.227951,6.07,USD,US,ELECTRONICS,ATM,D0238,0
T0001763,C00013,2025-09-12 03:22:40.227951,39.83,USD,CA,GROCERIES,ONLINE,D0162,0
T0001764,C00249,2025-11-03 09:54:15.227951,36.77,USD,US,ATM_WITHDRAWAL,POS,D0309,0
T0001765,C00194,2025-09-08 02:24:16.227951,13.32,USD,GB,ATM_WITHDRAWAL,ONLINE,D0069,0
T0001766,C00172,2025-10-20 05:33:25.227951,90.73,USD,US,UTILITY_BILL,ONLINE,D0010,0
T0001767,C00073,2025-10-21 00:49:06.227951,38.37,USD,CN,GROCERIES,ONLINE,D0310,0
T0001768,C00267,2025-09-09 07:21:11.227951,40.28,USD,US,CRYPTO_EXCHANGE,ATM,D0098,0
T0001769,C00100,2025-10-11 11:37:43.227951,5.42,USD,DE,RESTAURANT,POS,D0128,0
T0001770,C00436,2025-09-21 19:32:55.227951,14.91,USD,IN,UTILITY_BILL,ATM,D0138,0
T0001771,C00169,2025-11-30 08:22:21.227951,64.49,USD,CN,ELECTRONICS,ATM,D0177,0
T0001772,C00352,2025-09-27 04:15:11.227951,5.97,USD,MX,CLOTHING,ONLINE,D0162,0
T0001773,C00392,2025-10-14 21:04:47.227951,16.18,USD,US,CLOTHING,POS,D0347,0
T0001774,C00451,2025-11-12 07:46:31.227951,11.34,USD,US,TRAVEL,POS,D0138,0
T0001775,C00341,2025-10-15 16:30:46.227951,11.19,USD,CN,TRAVEL,MOBILE,D0152,0
T0001776,C00353,2025-10-07 14:45:29.227951,198.24,USD,CA,RESTAURANT,POS,D0384,0
T0001777,C00314,2025-11-17 22:02:49.227951,74.51,USD,GB,RESTAURANT,POS,D0175,0
T0001778,C00151,2025-11-29 02:03:28.227951,19.63,USD,CN,GROCERIES,ATM,D0314,0
T0001779,C00249,2025-11-07 15:28:29.227951,44.28,USD,US,TRAVEL,ONLINE,D0063,0
T0001780,C00116,2025-10-02 14:56:04.227951,20.25,USD,IN,RESTAURANT,MOBILE,D0190,0
T0001781,C00362,2025-10-09 13:18:27.227951,82.11,USD,IN,ONLINE_SUBSCRIPTION,POS,D0247,0
T0001782,C00207,2025-09-28 00:00:12.227951,20.04,USD,IN,CRYPTO_EXCHANGE,ONLINE,D0148,1
T0001783,C00077,2025-09-21 03:04:07.227951,21.23,USD,MX,RESTAURANT,MOBILE,D0214,0
